CrashId,VehicleId,PersonId,Age,Gender,Gender Text Format,State,Postal Code,Person Type,Person Type Text Format,Injury Status,Injury Status Text Format,Condition at Time of Crash,Condition at Time of Crash Text Format,Condition at Time of Crash2,Condition at Time of Crash2 Text Format,Action Taken by Officer,Action Taken by Officer Text Format,Alcohol Test Status,Alcohol Test Status Text Format,Type Of Alcohol Test,Type Of Alcohol Test Text Format,Drug Test Status,Drug Test Status Text Format,Type Of Drig Test,Type Of Drig Test Text Format,Ejection Status,Ejection Status Text Format,Restraint System,Restraint System Text Format,Helmet Use,Helmet Use Text Format,Air Bag Status,Air Bag Status Text Format,Speeding Related,Speeding Related Text Format,Driver Actions 1,Driver Actions 1 Text Format,Driver Actions 2,Driver Actions 2 Text Format,Driver Actions 3,Driver Actions 3 Text Format,Driver Actions 4,Driver Actions 4 Text Format,Driver Distracted By,Driver Distracted By Text Format,Roadway On Which Nonmotorist Was Traveling/Located,Direction nonmotorist was traveling,Direction Unknown,Striking Motor Vehicle ID,Bicycle ID,Non-Motorist Not In Roadway,Actions or Circumstances Prior to Crash,Actions or Circumstances Prior to Crash Text Format,To or From School,To or From School Text Format,Actions or Circumstances At Time Of Crash,Actions or Circumstances At Time Of Crash Text Format,Actions or Circumstances At Time Of Crash2,Actions or Circumstances At Time Of Crash2 Text Format,Location At Time Of Crash,Location At Time Of Crash Text Format,Safety Equipment,Safety Equipment Text Format,Safety Equipment2,Safety Equipment2 Text Format,Non-motorist Distracted By,Non-motorist Distracted By Text Format,Seating Position,Seating Position Text Format,Seating Position for Bus,City,Country,Driver License Jurisdiction,Driver License Jurisdiction Text Format,Drivers License Issued By,Drivers License Class,Commercial License Class,Commercial License Class Text Format,Transported to First Medical Facility By,Transported to First Medical Facility By Text Format,Name of the EMS agency,Name of the Intended Receiving Facility
1190635,,3,38,2,Female,CT,06492,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wallingford,UnitedStates,,,CT,,,,,,,
1190635,1,1,38,1,Male,CT,06450,1,Driver,B,Suspected Minor Injury (B),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,2,Deployed-Front,1,No,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Meriden,,2,State,CT,4,1,No,1,Not Transported,,
1190635,2,2,36,1,Male,CT,06450,1,Driver,K,Fatal Injury (K),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,88,Not Applicable,1,No Helmet,88,Not applicable,4,Too Fast for Conditions,14,Operated Motor Vehicle in Reckless or Aggressive Manner,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Meriden,,2,State,CT,4,1,No,3,EMS Ground,Hunters Ambulance,New Britain Hospital
1190929,1,1,23,2,Female,CT,06480,1,Driver,K,Fatal Injury (K),99,Unknown,,,0,None taken,99,Unknown if Tested,88,Not Applicable,99,Unknown if Tested,88,Not Applicable,1,Not Ejected,99,Unknown,88,Not Applicable,6,Deployed-Combination,3,Exceeded Speed Limit,1,No Contributing Action,,,,,,,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Portland,,,,CT,4,1,No,3,EMS Ground,Aetna 217,
1190929,2,2,45,1,Male,CT,06112,1,Driver,B,Suspected Minor Injury (B),3,"Emotional (depressed, angry, disturbed, etc.)",,,4,Arrest/Summons,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,6,Deployed-Combination,3,Exceeded Speed Limit,15,"Operated Motor Vehicle in Inattentive, Careless, Negligent, or Erratic Manner",4,Ran Red Light,,,,,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Hartford,,2,State,CT,4,1,No,1,Not Transported,,
1191790,,3,44,1,Male,CT,06238,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coventry,,,,CT,,,,,,,
1191790,,4,40,2,Female,CT,06268,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Storrs Mansfld,,,,CT,,,,,,,
1191790,1,1,48,1,Male,CT,06029,1,Driver,B,Suspected Minor Injury (B),99,Unknown,88,Not Applicable,0,None taken,99,Unknown if Tested,88,Not Applicable,99,Unknown if Tested,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,99,Unknown,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Ellington,,2,State,CT,2,2,Yes,3,EMS Ground,UConn,Hartford Hospital
1191790,2,2,37,1,Male,CT,06279,1,Driver,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,99,Unknown if Tested,88,Not Applicable,99,Unknown if Tested,88,Not Applicable,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,2,Deployed-Front,99,Unknown,13,Failed to Keep in Proper Lane,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Willington,UnitedStates,2,State,CT,4,1,No,1,Not Transported,,
1191901,,4,56,1,Male,CT,06422,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Durham,,,,CT,,,,,,,
1191901,,5,37,2,Female,CT,06422,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Durham,,,,CT,,,,,,,
1191901,1,1,24,2,Female,CT,06422,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,2,Deployed-Front,1,No,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Durham,,2,State,CT,4,1,No,1,Not Transported,N/A,N/A
1191901,2,2,80,2,Female,CT,06067,1,Driver,K,Fatal Injury (K),1,Apparently Normal,88,Not Applicable,0,None taken,3,Test Given,1,Blood,3,Test Given,1,Blood,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,1,No,3,Failed to Yield Right-of-Way,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Rocky Hill,,2,State,CT,4,1,No,3,EMS Ground,Middlesex EMS,MIDDLESEX
1191901,2,3,88,2,Female,CT,06416,2,Passenger,A,Suspected Serious Injury (A),,,,,,,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,Cromwell,,2,State,CT,,,,3,EMS Ground,Middlesex EMS,Hartford Hospital
1192161,,2,39,1,Male,CT,06239,3,Pedestrian,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,Route 6,W,FALSE,1,,FALSE,1,Crossing Roadway,1,No,4,"Failure to Obey Traffic Signs, Signals, or Officer",9,"Not Visible (Dark Clothing, No Lighting, etc.)",1,Intersection-Marked Crosswalk,0,None,0,None,99,Unknown if Distracted,,,,Danielson,,,,CT,,,,3,EMS Ground,KB Ambulance,DAY KIMBALL HOSPITAL
1192161,1,1,20,1,Male,CT,06234,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,99,Unknown,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,BROOKLYN,,2,State,CT,4,1,No,1,Not Transported,,
1192332,,2,24,1,Male,CT,06615,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stratford,UnitedStates,,,,,,,,,,
1192332,1,1,25,1,Male,CT,06401,1,Driver,K,Fatal Injury (K),6,Under the Influence of Medications/Drugs/Alcohol,,,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,No Helmet,1,Not Deployed,99,Unknown,2,Ran Off Roadway,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Ansonia,UnitedStates,2,State,CT,4,2,Yes,3,EMS Ground,MILFORD FIRE,YALE NEW HAVEN HOSPITAL
1192483,,4,42,1,Male,CT,06524,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bethany,,,,CT,,,,,,,
1192483,,3,27,1,Male,CT,06405,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Branford,,,,CT,,,,,,,
1192483,2,2,33,1,Male,CT,06405,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,99,Unknown,3,Failed to Yield Right-of-Way,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Branford,UnitedStates,2,State,OH,4,1,No,1,Not Transported,,
1192483,1,1,56,1,Male,CT,06472,1,Driver,K,Fatal Injury (K),2,Physically Impaired,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,88,Not Applicable,3,"Helmet, Other Than DOT-Compliant Motorcycle Helmet",1,Not Deployed,99,Unknown,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Northford,,2,State,,4,1,No,3,EMS Ground,Branford Fire Department,Yale New Haven Hospital
1192581,2,2,23,99,Unknown,CT,06437,1,Driver,A,Suspected Serious Injury (A),99,Unknown,88,Not Applicable,4,Arrest/Summons,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,1,No,3,Failed to Yield Right-of-Way,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Guilford,,2,State,CT,4,1,No,3,EMS Ground,Guilford Fire Emergency,Yale New Haven Hospital
1192581,,4,59,2,Female,CT,06437,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GUILFORD,,,,,,,,,,,
1192581,,5,72,1,Male,CT,06437,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GUILFORD,,,,,,,,,,,
1192581,1,1,34,1,Male,CT,06515,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,88,Not Applicable,3,Infraction,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,1,No,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,WEST HAVEN,,7,"International License (other than Mexico, Canada)",,,1,No,1,Not Transported,,
1192581,2,3,82,2,Female,CT,06512,2,Passenger,K,Fatal Injury (K),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,6,Deployed-Combination,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,23,"Second Row, Right Seat",,East Haven,UnitedStates,,,CT,,,,3,EMS Ground,Guilford Fire Emergency,Yale New Haven Hospital
1192923,1,1,33,1,Male,CT,06615,1,Driver,A,Suspected Serious Injury (A),1,Apparently Normal,88,Not Applicable,3,Infraction,3,Test Given,1,Blood,3,Test Given,2,Urine,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,1,No,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Stratford,,2,State,CT,4,1,No,3,EMS Ground,Hatzalah of Waterbury,St. Mary's Hospital
1192923,1,3,6,2,Female,CT,06606,2,Passenger,K,Fatal Injury (K),,,,,,,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,21,"Second Row, Left Seat",,BRIDGEPORT,,2,State,,,,,3,EMS Ground,Beacon EMS,WATERBURY HOSPITAL
1192923,,6,52,1,Male,CT,06484,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shelton,UnitedStates,,,CT,,,,,,,
1192923,,7,59,1,Male,CT,06457,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middletown,,,,CT,,,,,,,
1192923,1,4,3,1,Male,CT,06606,2,Passenger,K,Fatal Injury (K),,,,,,,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,23,"Second Row, Right Seat",,BRIDGEPORT,,2,State,,,,,3,EMS Ground,Beacon EMS,WATERBURY HOSPITAL
1192923,1,5,25,2,Female,CT,06606,2,Passenger,K,Fatal Injury (K),,,,,,,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,BRIDGEPORT,,2,State,,,,,3,EMS Ground,Beacon EMS,WATERBURY HOSPITAL
1192923,2,2,40,1,Male,CT,06478,1,Driver,B,Suspected Minor Injury (B),6,Under the Influence of Medications/Drugs/Alcohol,88,Not Applicable,0,None taken,3,Test Given,1,Blood,3,Test Given,1,Blood,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,6,Deployed-Combination,1,No,13,Failed to Keep in Proper Lane,15,"Operated Motor Vehicle in Inattentive, Careless, Negligent, or Erratic Manner",2,Ran Off Roadway,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Oxford,UnitedStates,2,State,CT,4,1,No,3,EMS Ground,Naugatuck EMS,St. Mary's
1193112,2,2,32,2,Female,CO,,1,Driver,B,Suspected Minor Injury (B),1,Apparently Normal,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,6,Deployed-Combination,1,No,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Aurora,UnitedStates,2,State,CO,4,1,No,3,EMS Ground,ASM,Hartford Hospital
1193112,1,1,34,2,Female,CT,06360,1,Driver,K,Fatal Injury (K),6,Under the Influence of Medications/Drugs/Alcohol,88,Not Applicable,0,None taken,3,Test Given,1,Blood,3,Test Given,1,Blood,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,6,Deployed-Combination,3,Exceeded Speed Limit,13,Failed to Keep in Proper Lane,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Norwich,,2,State,CT,4,1,No,3,EMS Ground,ASM,Hartford Hospital
1193398,1,1,52,1,Male,IN,469968700,1,Driver,B,Suspected Minor Injury (B),1,Apparently Normal,88,Not Applicable,0,None taken,99,Unknown if Tested,88,Not Applicable,99,Unknown if Tested,88,Not Applicable,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,99,Unknown,99,Unknown,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,WINAMAC,,2,State,,4,1,No,3,EMS Ground,New London Ambulance,L&M Hospital
1193398,2,2,37,2,Female,CT,06320,1,Driver,C,Possible Injury (C),1,Apparently Normal,88,Not Applicable,0,None taken,99,Unknown if Tested,88,Not Applicable,99,Unknown if Tested,88,Not Applicable,1,Not Ejected,99,Unknown,88,Not Applicable,99,Unknown,99,Unknown,99,Unknown,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,New London,,2,State,CT,4,1,No,3,EMS Ground,New London Ambulance,L&M Hospital
1193398,1,3,54,2,Female,IN,469968700,2,Passenger,B,Suspected Minor Injury (B),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,13,"First Row, Right Seat",,WINAMAC,,,,IN,,,,3,EMS Ground,New London Ambulance,L&M Hospital
1193398,1,4,76,2,Female,IN,469968700,2,Passenger,K,Fatal Injury (K),,,,,,,,,,,,,,,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,,,88,Not Applicable,88,Not Applicable,88,Not Applicable,88,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,21,"Second Row, Left Seat",,WINAMAC,,,,,,,,3,EMS Ground,Groton Ambulance,L&M Hospital
1193409,1,1,60,1,Male,CT,06365,1,Driver,K,Fatal Injury (K),2,Physically Impaired,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,99,Unknown,88,Not Applicable,88,Not applicable,99,Unknown,99,Unknown,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Preston        ,,2,State,CT,4,1,No,1,Not Transported,OCME,OCME FARMINGTON
1193483,1,1,55,1,Male,CT,06351,1,Driver,K,Fatal Injury (K),2,Physically Impaired,88,Not Applicable,0,None taken,3,Test Given,97,Other,3,Test Given,97,Other,1,Not Ejected,88,Not Applicable,1,No Helmet,88,Not applicable,99,Unknown,99,Unknown,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Jewett City,,2,State,CT,4,1,No,3,EMS Ground,,Backus Hospital
1193483,2,2,26,1,Male,ME,04002,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,88,Not Applicable,0,None taken,99,Unknown if Tested,88,Not Applicable,99,Unknown if Tested,88,Not Applicable,1,Not Ejected,99,Unknown,88,Not Applicable,1,Not Deployed,99,Unknown,3,Failed to Yield Right-of-Way,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Lyman,,2,State,ME,4,1,No,1,Not Transported,,
1193508,1,1,55,1,Male,CT,06351,1,Driver,K,Fatal Injury (K),2,Physically Impaired,88,Not Applicable,0,None taken,3,Test Given,97,Other,3,Test Given,97,Other,1,Not Ejected,88,Not Applicable,2,DOT-Compliant Motorcycle Helmet,88,Not applicable,99,Unknown,2,Ran Off Roadway,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Jewett City,,2,State,CT,4,1,No,3,EMS Ground,,William W. Backus Hospital
1193880,,4,45,2,Female,CT,06405,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Branford,UnitedStates,,,,,,,,,,
1193880,,3,50,2,Female,CT,06477,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orange,UnitedStates,,,,,,,,,,
1193880,1,1,21,2,Female,CT,06611,1,Driver,O,No Apparent Injury (O),1,Apparently Normal,1,Apparently Normal,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,1,Shoulder and Lap Belt Used,88,Not Applicable,1,Not Deployed,1,No,13,Failed to Keep in Proper Lane,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Trumbull,UnitedStates,4,U.S. Government,CT,2,1,No,1,Not Transported,,
1193880,,7,23,1,Male,CT,06606,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bridgeport,UnitedStates,,,,,,,,,,
1193880,,5,59,1,Male,CT,06460,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milford,UnitedStates,,,,,,,,,,
1193880,,6,38,2,Female,CT,06516,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Haven,UnitedStates,,,,,,,,,,
1193880,2,2,65,1,Male,CT,06460,1,Driver,K,Fatal Injury (K),99,Unknown,99,Unknown,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,88,Not Applicable,1,No Helmet,88,Not applicable,1,No,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Milford,UnitedStates,2,State,CT,4,1,No,3,EMS Ground,MILFORD FIRE,BRIDGEPORT HOSPITAL
1194778,2,2,56,1,Male,CT,06810,1,Driver,A,Suspected Serious Injury (A),99,Unknown,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,6,Deployed-Combination,1,No,1,No Contributing Action,88,Not Applicable,88,Not Applicable,88,Not Applicable,1,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Danbury,,2,State,CT,4,1,No,3,EMS Ground,Ridgefield Fire Department,Danbury Hospital
1194778,,3,31,2,Female,CT,06811,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danbury,UnitedStates,,,CT,,,,,,,
1194778,1,1,20,1,Male,CT,06811,1,Driver,K,Fatal Injury (K),97,Other,88,Not Applicable,0,None taken,1,Test Not Given,88,Not Applicable,1,Test Not Given,88,Not Applicable,1,Not Ejected,0,None Used-Motor Vehicle Occupant,88,Not Applicable,6,Deployed-Combination,3,Exceeded Speed Limit,13,Failed to Keep in Proper Lane,14,Operated Motor Vehicle in Reckless or Aggressive Manner,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,Danbury,,2,State,CT,4,1,No,1,Not Transported,,
1194942,,2,21,2,Female,MA,01002,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amherst,,,,MA,,,,,,,
1194942,,3,25,1,Male,CT,06042,9,Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manchester,,,,CT,,,,,,,
1194942,1,1,43,1,Male,CT,06108,1,Driver,K,Fatal Injury (K),99,Unknown,88,Not Applicable,0,None taken,3,Test Given,97,Other,3,Test Given,97,Other,1,Not Ejected,88,Not Applicable,2,DOT-Compliant Motorcycle Helmet,88,Not applicable,99,Unknown,99,Unknown,88,Not Applicable,88,Not Applicable,88,Not Applicable,99,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11,"First Row, Left Seat",,East Hartford,,2,State,CT,0,1,No,1,Not Transported,,
