https://www.ctcrash.uconn.edu/QueryTool2.action?qid=182359
"CrashId","VehicleId","Vehicle Unit Type","Vehicle Unit Type Text Format","Number of Occupants in Vehicle","Make","Vehicle Model Year","Vehicle Model Year Text Format","Model","Vehicle Color","Direction of Travel Before Crash","Direction of Travel Before Crash Text Format","Direction is Unknown","Most Harmful Event","Most Harmful Event Text Format","Vehicle Maneuver/Action","Vehicle Maneuver/Action Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Posted/Statutory Speed Limit","Towed Status","Towed Status Text Format","Trafficway Description","Trafficway Description Text Format","Total Lanes In Roadway","Roadway Alignment","Roadway Alignment Text Format","Roadway Grade","Roadway Grade Text Format","Initial Contact Point","Initial Contact Point Text Format","Extent of Damage","Extent of Damage Text Format","Body Type","Body Type Text Format","Vehicle Action","Vehicle Action Text Format","Contributing Circumstances of Vehicle","Contributing Circumstances of Vehicle Text Format","VIN","Traffic Control Device Type","Traffic Control Device Type Text Format","Traffic Control Device Functional?","Traffic Control Device Functional? Text Format","Sequence of Events 1","Sequence of Events 1 Text Format","Sequence of Events 2","Sequence of Events 2 Text Format","Sequence of Events 3","Sequence of Events 3 Text Format","Sequence of Events 4","Sequence of Events 4 Text Format","Special Function Of Vehicle In Operation","Special Function Of Vehicle In Operation Text Format","Emergency Vehicle Use","Emergency Vehicle Use Text Format","Were Hazardous Materials Released","Were Hazardous Materials Released Text Format","Owner City","Owner State","Owner Country","Owner Postal Code","Owner Information Same As Driver","Hit And Run Status","Towed To","Was Serial Number Missing/Removed","Bike Lanes/Sharrows Present","Name Of Roadway On Which Vehicle Was Traveling","Vehicle Was Not On Roadway","Motor Vehicle Registration State","Motor Vehicle Registration Was Invalid","Motor Vehicle Registration Plate Was Missing","Bus Use","Name Of Issuing Insurance Company","US DOT Number","Carrier Name","Carrier City","Carrier State","Carrier Country","Carrier Postal Code","Carrier Type","Carrier Type Text Format","Power Unit Owner Information Same As Carrier","Power Unit Owner City","Power Unit Owner State","Power Unit Owner Country","Power Unit Owner Postal Code","Gross Vehicle Weight Rating","Gross Vehicle Weight Rating Text Format","Vehicle Configuration","Vehicle Configuration Text Format","Cargo Body Type","Cargo Body Type Text Format","Insurance Expiration Date","Hazardous Materials Placard Display","Hazardous Materials Placard Display Text Format","Hazardou sMaterials Placard Number","Hazardou sMaterials Placard Class Number"
"1172071","1","1","Vehicle in Operation","1","VOLVO","2013","2013","TRACTOR","WHITE","E","Eastbound","false","22","Motor Vehicle In Motion","2","Negotiating a Curve","9","Lights (head, signal, tail)","88","Not Applicable","65","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","4","2","Curve Left","2","Uphill","6","Sector 6 (South) in the 12-point Clock Diagram","4","Disabling Damage","18","Medium / Heavy Trucks (more than 10,000 lbs (4,536 kg))","2","Negotiating a Curve","9","Lights (head, signal, tail)","4V4NC9TG2DN563848","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","88","Not Applicable","KISSIMMEE","FL","","34744","","false","Strollo's","false","false","I-84 E/B","false","FL","false","false","88","SUTTON SPECIALTY INS","3748060","ANNILEYS TRUCKING LLC","KISSIMMEE","FL","","34744","1","Interstate Carrier","true","","","","","3","More than 26,000 lbs","6","Truck Tractor/Semi-Trailer","3","Van/Enclosed Box","2024-11-08","88","Not Applicable","",""
"1172071","2","1","Vehicle in Operation","1","Hyundai","2021","2021","Accent Se","Silver","E","Eastbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","65","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","4","2","Curve Left","2","Uphill","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","3KPC24A64ME132225","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Britain","CT","","06052","true","false","Strollo's","false","false","I-84 E/B","false","CT","false","false","88","Progressive Direct Insurance","","","","","","","","","","","","","","","","","","","","","","","",""
"1172083","1","1","Vehicle in Operation","1","Harley-davidson","2007","2007","ELECTRA GLIDE","Purple","W","Westbound","false","36","Guardrail Face","2","Negotiating a Curve","99","Unknown","88","Not Applicable","30","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","3","Curve Right","1","Level","9","Sector 9 (West) in the 12-point Clock Diagram","4","Disabling Damage","11","Motorcycle","2","Negotiating a Curve","99","Unknown","1HD1FV4127Y601844","1","No Control Device","88","Not Applicable","9","Ran Off Roadway Left","36","Guardrail Face","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Killingworth","CT","","06419","true","false","Atwood's Auto Appearance","false","false","West Main Street / Route 148","false","CT","false","false","88","State Farm","","","","","","","","","","","","","","","","","","","","2025-03-21","","","",""
"1172518","1","1","Vehicle in Operation","1","HONDA","2005","2005","CBR600","WHITE","E","Eastbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","25","1","Towed Due to Disabling Damage","5","One-Way Trafficway","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","11","Motorcycle","1","Straight Ahead","0","None","JH2PC35075M601932","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Bridgeport","CT","","06607","true","false","Cityline towing","false","false","Stratford Ave","false","MA","false","false","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"1172518","2","1","Vehicle in Operation","1","Volkswagen","2017","2017","Passat R-line","Gray","N","Northbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","25","1","Towed Due to Disabling Damage","5","One-Way Trafficway","2","1","Straight","1","Level","10","Sector 10 (NorthWest) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","1VWDT7A30HC084953","6","Stop Sign","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Farmington","CT","","06032","","false","Nunes Calhoun","false","false","Carroll Ave","false","MT","false","false","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"1172768","1","1","Vehicle in Operation","1","Kawasaki","2024","2024","Zx1002 K","Black","N","Northbound","false","38","Concrete Traffic Barrier","1","Straight Ahead","99","Unknown","88","Not Applicable","65","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","4","1","Straight","4","Downhill","99","Unknown","4","Disabling Damage","11","Motorcycle","1","Straight Ahead","99","Unknown","JKBZXVK17RA047853","1","No Control Device","88","Not Applicable","9","Ran Off Roadway Left","38","Concrete Traffic Barrier","48","Light Support","88","Not Applicable","1","No Special Function","88","Not applicable","","","Plantsville","CT","","06479","true","","Mike' Auto","false","false","I91 North","false","CT","false","false","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"1173370","1","1","Vehicle in Operation","1","Ford","2020","2020","F150 Supercrew","Black","S","Southbound","false","22","Motor Vehicle In Motion","15","Wrong way (or Wrong Side)","0","None","0","None","40","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","4","Disabling Damage","5","Pick Up","15","Wrong way (or Wrong Side)","0","None","1FTEW1EP8LFA75823","1","No Control Device","88","Not Applicable","11","Cross Centerline","22","Motor Vehicle In Motion","","","","","1","No Special Function","88","Not applicable","","","ANSONIA","CT","UnitedStates","06401","false","false","OPD HQ","false","false","Boston Post Rd","false","CT","false","false","1","THE STANDARD FIRE INSURANCE COMPANY","","","","","","","","","","","","","","","","","","","","","","","",""
"1173370","2","1","Vehicle in Operation","1","Chevrolet","2024","2024","Equinox Rs","Blue","N","Northbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","0","None","40","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","4","Disabling Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","3GNAXWEG9RL176416","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","","","","","1","No Special Function","88","Not applicable","","","","","","","true","false","Headquarters","false","false","Boston Post Rd","false","CT","false","false","1","Stillwater Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"1174028","1","1","Vehicle in Operation","1","Harley-davidson","2001","2001","Fxdl","Black","W","Westbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","99","Unknown","88","Not Applicable","40","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","11","Motorcycle","1","Straight Ahead","99","Unknown","1HD1GDV181Y309449","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Ansonia","CT","","06401","true","false","Grand Prix","false","false","Mill Plain Road","false","CT","false","false","88","State Farm","","","","","","","","","","","","","","","","","","","","","","","",""
"1174028","2","1","Vehicle in Operation","1","MACK","2017","2017","600 MRU","WHT/GRN","W","Westbound","false","22","Motor Vehicle In Motion","7","Turning Left","0","None","88","Not Applicable","40","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","6","Sector 6 (South) in the 12-point Clock Diagram","1","No Damage","18","Medium / Heavy Trucks (more than 10,000 lbs (4,536 kg))","7","Turning Left","0","None","1M2AV04C7HM014973","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Danbury","CT","","06810","","false","Grand Prix","false","false","Mill Plain Road","false","CT","false","false","88","Old Republic Insurance Company"," 2138859","OAK RIDGE HAULING LLC","Danbury","CT","","06810","","","","","","","","","","","","","","2025-01-01","","","",""
"1174723","1","1","Vehicle in Operation","1","Harley-davidson","2019","2019","Flhtkse","Orange","E","Eastbound","false","22","Motor Vehicle In Motion","11","Slowing","0","None","88","Not Applicable","40","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","6","Sector 6 (South) in the 12-point Clock Diagram","4","Disabling Damage","11","Motorcycle","11","Slowing","0","None","1HD1TEH15KB953198","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Suffield","CT","","06078","","false","Merli's","false","false","RT 4","false","CT","false","false","1","Safeco Insurance Company of Illinois","","","","","","","","","","","","","","","","","","","","","","","",""
"1174723","2","1","Vehicle in Operation","1","Harley-davidson","2015","2015","Flrt","Black","E","Eastbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","40","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","11","Motorcycle","1","Straight Ahead","0","None","1HD1MCM17FB851124","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Enfield","CT","","06082","","false","Merli's","false","false","RT 4","false","CT","false","false","1","DAIRYLAND","","","","","","","","","","","","","","","","","","","","2025-03-01","","","",""
"1174960","1","1","Vehicle in Operation","1","Honda","2007","2007","CR-V EX","Silver","N","Northbound","false","23","Parked Vehicle","2","Negotiating a Curve","99","Unknown","0","None","40","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","2","Curve Left","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","2","(Sport) Utility Vehicle","2","Negotiating a Curve","99","Unknown","JHLRE48517C068089","1","No Control Device","88","Not Applicable","8","Ran Off Roadway Right","33","Curb","23","Parked Vehicle","45","Fence","1","No Special Function","88","Not applicable","","","Higganum","CT","","06441","","false","Mal's Truck and Auto Repair","false","false","Route 1","false","CT","false","false","88","Progressive Casualty Insurance","","","","","","","","","","","","","","","","","","","","2024-11-27","","","",""
"1174960","2","2","Parked Vehicle","0","Ford","2001","2001","F350 Super Duty","Red","","","","22","Motor Vehicle In Motion","12","Parked","0","None","88","Not Applicable","88","3","Not Towed","88","Not Applicable","2","2","Curve Left","1","Level","5","Sector 5 (South by SouthEast) in the 12-point Clock Diagram","4","Disabling Damage","17","Other Light Trucks (10,000 lbs (4,536 kg) or less)","12","Parked","0","None","1FDWF37FX1EC19407","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Clinton","CT","","06413","","false","N/A","false","false","","true","CT","false","false","88","NGM Insurance Company","","","","","","","","","","","","","","","","","","","","2025-04-26","","","",""
"1175747","1","1","Vehicle in Operation","2","Harley-davidson","2011","2011","Fxdb","Gray","W","Westbound","false","21","Animal (live)","1","Straight Ahead","0","None","88","Not Applicable","35","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","11","Motorcycle","1","Straight Ahead","0","None","1HD1GX412BC319248","1","No Control Device","88","Not Applicable","21","Animal (live)","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Meriden","CT","","06451","true","false","66 Thomas Street Middletown","false","false","Randolph Road","false","CT","false","false","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"1175747","2","1","Vehicle in Operation","1","Jeep","2005","2005","Wrangler SE/TJ SE","Gray","E","Eastbound","false","24","Struck By Falling, Shifting Cargo or Anything Set in Motion By Motor Vehicle","1","Straight Ahead","0","None","88","Not Applicable","35","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","2","Uphill","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","1J4FA291X5P333443","1","No Control Device","88","Not Applicable","24","Struck By Falling, Shifting Cargo or Anything Set in Motion By Motor Vehicle","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Durham","CT","","06422","true","false","","false","false","Randolph Road","false","CT","false","false","88","Liberty Mutual Personal Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"1175960","1","1","Vehicle in Operation","1","Hyundai","2016","2016","Accent Gs","Blue","S","Southbound","","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","25","1","Towed Due to Disabling Damage","5","One-Way Trafficway","3","1","Straight","1","Level","3","Sector 3 (East) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","KMHCT5AE1GU273572","3","Traffic Control Signal","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","West Haven","CT","UnitedStates","06516","true","false","Megills","false","false","College St","false","CT","false","false","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"1175960","2","1","Vehicle in Operation","1","Toyota","2021","2021","Supra","Silver Or Aluminum","E","Eastbound","","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","25","1","Towed Due to Disabling Damage","5","One-Way Trafficway","3","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","WZ1DB0C06MW039333","3","Traffic Control Signal","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","UnitedStates","","false","true","Megills","false","false","South Frontage St","false","","true","false","88","Evaded","","","","","","","","","","","","","","","","","","","","","","","",""
"1176088","1","1","Vehicle in Operation","1","Acura","2016","2016","Tlx","Black","E","Eastbound","false","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","35","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","5","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","99","Unknown","19UUB1F36GA008290","3","Traffic Control Signal","2","Yes","17","Pedestrian","17","Pedestrian","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Bristol","CT","UnitedStates","06010","true","false","131 North Main Street Bristol CT 06010","false","false","Pine Street","false","CT","false","false","88","State Farm","","","","","","","","","","","","","","","","","","","","2024-07-22","","","",""
